model,capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_180_normalized,smart_180_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_230_normalized,smart_230_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,failure
1,16000901000000.0,82.0,175357490.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,658322800.0,140.0,15.0,96.0,3894.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,2.0,100.0,1115.0,32.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3401.0,100.0,49015960000.0,100.0,51501810000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,81.0,114937420.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,662283600.0,140.0,15.0,96.0,3897.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,2.0,100.0,1111.0,33.0,33.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3403.0,100.0,49490665000.0,100.0,51454750000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,82.0,150487650.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,673157200.0,140.0,15.0,96.0,3897.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,2.0,100.0,1108.0,35.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3405.0,100.0,49146840000.0,100.0,56473465000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,82.0,145019980.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,658202800.0,140.0,15.0,96.0,3894.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,2.0,100.0,1114.0,35.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3400.0,100.0,49361543000.0,100.0,53078910000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,80.0,108452904.0,136.0,96.0,95.0,0.0,100.0,4.0,100.0,0.0,88.0,653278800.0,140.0,15.0,96.0,3896.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,2.0,100.0,1111.0,37.0,37.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3403.0,100.0,49333424000.0,100.0,55757260000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,84.0,232566020.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,696984100.0,140.0,15.0,96.0,3894.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,2.0,100.0,1115.0,36.0,36.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3402.0,100.0,49279270000.0,100.0,53004390000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,77.0,50448296.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,657651260.0,140.0,15.0,96.0,3884.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,100.0,2.0,100.0,1111.0,41.0,41.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3390.0,100.0,49366266000.0,100.0,53711835000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,80.0,94523980.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,664060300.0,140.0,15.0,96.0,3883.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,2.0,100.0,1112.0,37.0,37.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3390.0,100.0,49106310000.0,100.0,52794954000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,71.0,11881976.0,136.0,96.0,95.0,0.0,100.0,4.0,100.0,0.0,88.0,658284500.0,140.0,15.0,96.0,3893.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,2.0,100.0,1110.0,29.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3402.0,100.0,49126030000.0,100.0,52204585000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,78.0,63845040.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,671460740.0,140.0,15.0,96.0,3896.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,2.0,100.0,1107.0,37.0,37.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3404.0,100.0,49208520000.0,100.0,52662860000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,83.0,204100450.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,658061100.0,140.0,15.0,96.0,3884.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,2.0,100.0,1105.0,42.0,42.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3394.0,100.0,48829207000.0,100.0,52937888000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,84.0,235099000.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,672470700.0,140.0,15.0,96.0,3897.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,2.0,100.0,1107.0,34.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3406.0,100.0,49259463000.0,100.0,53515805000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,84.0,233460960.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,696494140.0,140.0,15.0,96.0,3894.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,2.0,100.0,1108.0,36.0,36.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3406.0,100.0,49370665000.0,100.0,54135333000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,83.0,222507470.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,679183300.0,140.0,15.0,96.0,3896.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,2.0,100.0,1109.0,29.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3405.0,100.0,49372946000.0,100.0,55099250000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,77.0,47016496.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,657080960.0,140.0,15.0,96.0,3884.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,2.0,100.0,1106.0,42.0,42.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3394.0,100.0,49369133000.0,100.0,54926240000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,81.0,137290660.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,717200500.0,140.0,15.0,96.0,3896.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,2.0,100.0,1107.0,36.0,36.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3406.0,100.0,49066360000.0,100.0,71188510000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
1,16000901000000.0,83.0,199452690.0,136.0,96.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,650817600.0,140.0,15.0,96.0,3890.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,100.0,100.0,315840760000.0,100.0,1.0,100.0,18.0,100.0,43.0,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,150.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,2.0,100.0,1109.0,30.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4509737700000.0,100.0,100.0,100.0,4591.5,100.0,12689.5,100.0,3399.0,100.0,49232814000.0,100.0,51310370000.0,0.0,0.0,100.0,26443061000.0,100.0,454729020.0,100.0,349632960.0,0
